"FareType","originX","originY","destX","destY","MaxWait","MaxCost"
"default",27,20,40,33,193.58464162820178,90
"default",20,9,20,6,35.44192948840187,20
"default",23,36,44,7,367.0995282991776,180
"default",43,15,26,21,205.69063758777298,90
"default",20,7,14,39,340.89673275246855,160
"default",43,9,30,49,447.073877527707,210
"default",13,40,46,15,429.7360410580302,210
"default",31,16,17,39,270.7058255668717,130
"default",45,45,40,9,364.6744145930837,180
"default",14,34,7,42,117.13981188039524,50
"default",11,24,20,7,222.5184265581908,100
"default",22,18,21,40,237.0595852223388,110
"default",20,5,40,7,208.82865135318696,100
"default",6,10,29,29,300.3819115450804,150
"budget",20,0,0,0,253.39672780378385,400.0
"default",40,39,44,44,70.02750341707693,30
"default",1,35,21,31,229.70493038352421,100
"default",7,35,35,40,285.86285106004993,140
"rich",40,0,43,10,56.49916013934942,11.286448407155312
"default",5,35,25,24,232.5026072157332,110
"hurry",40,15,20,0,9.806842552746431,50
"normal",20,30,22,24,45.762761834421354,27.76390606756054
"default",20,21,16,39,198.40454092147093,90
"default",16,24,21,29,82.37525904696663,40
"default",20,2,39,15,235.4666388489252,120
"hurry",24,15,0,0,6.70302418817683,50
"default",37,15,15,47,397.3972493499034,190
"default",44,44,20,7,449.1952584244463,220
"default",40,39,10,11,417.574613204441,210
"default",10,29,30,43,249.9433720737493,120
"default",39,29,26,26,136.19727705639116,70
"default",24,26,3,46,298.4643300322447,140
"default",47,15,13,40,432.0302072337566,210
"default",20,27,40,9,277.1749121316411,130
"default",21,11,7,10,148.73450165062613,70
"default",35,22,28,38,191.90374327279113,90
"default",38,28,15,43,281.3132467592546,140
"default",12,40,15,24,178.13128208429592,80
"rich",20,20,35,15,57.30863645271575,5.983442110698634
"default",27,15,30,41,272.3706430614826,130
"default",15,45,43,15,415.6837990627693,210
"default",5,5,40,8,359.054603539,180
"default",29,39,13,24,221.48486864787375,110
"default",40,9,24,17,185.0598043793832,90
"normal",40,15,23,25,42.29060517969529,48.42928395016169
"default",24,21,40,4,245.0992662834761,120
"hurry",24,24,20,0,53.48184287005341,50
"default",23,40,7,10,355.218409396124,170
"normal",20,10,27,27,14.64417435515008,21.030516013260176
"normal",15,40,30,26,39.34083061271487,109.61675110086665
"default",15,44,40,0,513.9605998104387,250
"normal",30,15,24,29,28.370455350403,39.657017402087654
"opportune",10,35,26,26,64.47115537343537,260.74213712311473
"default",23,16,17,39,241.93013372990015,120
"default",24,40,14,24,194.31657929138797,90
"default",19,20,10,19,98.13935621054192,50
"default",20,40,10,12,309.818864933047,150
"default",17,20,40,21,242.07738594310152,120
"default",40,5,24,31,311.5328488935208,150
"default",25,34,18,20,165.98343416625036,80
"normal",20,30,26,26,53.00858019967458,14.852193951790598
"default",10,16,17,32,184.573438868709,90
"default",20,4,13,40,372.72708640208447,180
"default",24,28,20,40,142.98268559473735,60
"default",46,4,22,18,293.14866471201435,140
"default",20,9,9,41,351.9811609501462,170
"default",48,1,10,36,519.3724469553597,260
"default",30,45,30,16,294.3753636042413,140
"default",8,10,30,40,376.46898920349327,190
"default",22,22,35,15,150.6297354287431,70
"default",40,26,40,12,144.89293828804406,70
"hurry",15,40,0,0,1.3353208788638151,50
"default",10,22,23,36,199.0673632835171,100
"default",14,24,15,49,270.84957848687566,130
"rich",0,10,28,28,34.82607813186389,3.408269986315999
"default",26,33,24,20,134.70856481375787,70
"default",28,15,40,4,179.18541490005452,80
"budget",24,24,20,0,282.5050165419511,486.62100242385753
"normal",40,15,24,28,30.826628905333788,37.120174810783936
"default",41,41,30,27,180.9229740900728,90
"default",29,24,27,19,57.671136608381765,30
"default",17,39,9,9,319.03891676203983,160
"default",7,7,19,38,342.03657594696324,170
"FareType","originX","originY","destX","destY","MaxWait","MaxCost"
"normal",24,15,27,27,26.307661881757234,62.70322124259984
"default",10,29,8,42,141.13746861490515,70
"default",22,40,23,24,164.38384513863824,80
"budget",24,24,20,0,293.13440244712365,486.62100242385753
"default",10,38,24,21,237.14244598797006,110
"budget",24,35,0,0,486.37110365480567,848.7638069569177
"default",24,25,46,30,233.08247022318585,110
"default",40,13,26,26,197.30031143934565,100
"default",24,18,1,35,319.21425879160967,140
"default",6,6,8,35,301.2946663727034,150
"normal",40,15,27,27,43.608377623126614,28.321066489741373
"default",15,44,18,24,208.7941018468264,100
"default",40,19,9,9,335.4865968954952,160
"default",3,3,18,39,399.2449444770817,200
"default",21,40,28,24,176.64153087930384,90
"default",40,5,14,40,439.17980179654637,220
"random",30,15,3,10,31.216446286487862,933.9751198259607
"normal",40,0,24,30,20.545788872536527,193.8745806228531
"budget",20,20,20,0,265.86354720113144,400.0
"default",10,31,30,16,255.923569049251,120
"default",28,17,10,13,191.23302182730492,90
"default",40,25,24,17,183.2183347417437,90
"default",20,5,13,10,92.26839847800485,40
"default",24,16,42,30,237.40270050966836,110
"default",40,23,20,20,211.76437185013438,100
"default",18,10,30,16,154.29625701866848,70
"default",46,15,32,17,152.14097985390114,70
"budget",40,15,20,0,306.717630557278,500.0
"normal",0,35,24,28,23.215719328920088,156.14073223236213
"default",29,40,45,30,201.9400322266301,90
"default",24,40,30,24,176.23734332082194,90
"default",45,15,20,12,269.3185123575541,130
"normal",30,30,27,27,30.140161431467213,12.256571261449826
"default",10,32,20,6,284.7544229006932,140
"default",40,4,20,1,225.10272688399198,100
"rich",10,10,47,15,34.60961603931475,4.3854287567902235
"default",30,20,30,26,69.24272753850562,30
"default",14,34,24,15,222.15320426188265,110
"default",25,34,9,9,308.42747988340733,150
"default",22,27,0,49,327.4999588145957,160
"default",45,30,15,47,370.458053543124,170
"default",29,16,15,10,175.67569321704647,80
"normal",30,15,26,26,36.09904832302773,62.85481970550016
"default",34,20,39,15,83.8106009550105,40
"default",20,25,24,27,52.24050609984736,20
"normal",24,15,27,24,33.03213789831297,25.68710877821948
"default",13,24,40,15,296.7716854647903,140
"default",24,31,25,22,97.41993771314056,50
"default",7,10,40,28,380.6143344377588,190
"normal",0,35,24,28,34.05326284114847,19.54193697704079
"default",24,28,0,35,271.1191841512444,120
"default",2,2,40,28,469.64054952318077,230
"default",2,10,21,21,228.0231826796389,110
"default",38,15,18,10,212.5134569191064,100
"default",2,35,29,16,336.26284040708686,170
"rich",10,24,40,8,25.978258758500807,3.039030410822315
"budget",30,40,0,0,546.0348441390124,1000.0
"budget",10,35,20,0,425.50180231324975,728.0109889280518
"default",42,15,10,23,336.89850009211244,160
"default",48,1,20,18,331.4704696233861,160
"default",25,25,15,45,225.495608778469,110
"default",40,10,25,34,290.9028919710311,140
"budget",40,30,20,0,446.8909252107474,721.1102550927978
"default",13,20,20,22,76.20362292410489,40
"default",20,8,47,2,297.80061412019984,140
"default",27,19,10,40,274.54892068667596,140
"default",4,45,40,21,434.72569479892223,220
"default",30,44,41,30,180.2334904291507,90
"budget",24,15,0,0,314.2136059937267,566.0388679233962
"hurry",20,30,0,0,15.667743527441809,50
"opportune",10,10,24,26,0.14619845399402145,342.4601051662875
"default",24,17,39,15,164.4256501000344,80
"default",1,1,2,2,18.682040241169144,10
"default",7,35,9,9,261.15245316018786,130
"default",12,40,3,46,110.53983436060581,50
"default",26,40,20,1,422.09971673314755,200
"default",41,13,28,17,161.0074995952749,70
"default",30,23,20,25,137.78147249242411,50
"default",22,13,0,49,428.1942896274137,210
"default",42,42,40,8,349.0102720738701,170
"default",11,24,4,10,158.28094979372378,80
"default",28,28,40,15,178.74814294670736,90
"default",28,38,21,31,110.8945368880313,50
"default",22,40,22,26,144.59281431150407,70
"default",43,10,20,13,247.45800292615047,120
"default",10,23,21,29,139.63213949457239,60
"default",16,39,44,30,296.8515911254822,150
"default",29,39,10,27,235.48686522322492,110
"default",44,44,39,15,307.44855580278164,150
"normal",15,40,24,29,16.087837962296835,74.86607216835642
"default",21,37,10,12,310.59511209216026,140
"default",16,20,15,47,281.86171700996454,140
"default",47,15,14,24,356.0174784294429,170
"default",27,15,7,10,214.30726896453618,100
"default",5,10,16,40,343.5138301025304,160
"default",10,28,40,31,318.5118374151743,150
"default",17,10,25,24,166.82956145912146,80
"hurry",10,10,0,0,6.787281298622361,50
"normal",15,40,25,25,32.140990305937706,70.65293884829622
"default",40,24,25,40,230.94347973191344,110
"default",45,6,30,21,217.70216250518885,110
"hurry",49,30,20,0,44.88112604575797,50
"default",15,41,3,10,346.10857237232847,170
"default",22,24,20,5,196.96808410131402,100
"default",10,33,10,12,215.50251434910604,100
"default",12,20,34,20,232.50724855281288,110
"default",10,15,18,32,202.5101671321644,90
"default",40,17,26,21,148.30772619522298,70
"default",46,46,42,42,71.78167140640761,30
"default",20,9,25,34,258.8525152021702,130
"default",20,22,18,32,108.84895706768219,50
"default",21,19,40,37,262.86486673506613,130
"default",22,26,40,8,265.4797991398011,130
"default",40,9,12,34,381.9145248687624,190
"default",19,38,42,30,246.59622972205037,120
"default",40,29,43,10,205.41076101672343,100
"budget",40,40,20,0,468.4257633604086,894.4271909999159
"default",29,24,24,22,57.60123368471054,30
"default",20,6,10,15,147.0607874582036,70
"default",18,40,21,29,116.91700419169132,60
"normal",20,30,26,24,20.70189032367349,18.982859095123853
"default",30,20,24,23,70.91749777145363,30
"default",34,21,18,10,203.41674186504528,100
"default",40,16,20,22,212.43079489385602,100
"default",33,19,20,4,205.72954031758283,100
"rich",10,10,12,40,47.5431112454794,5.716353207278662
"default",37,26,22,22,166.23195550916722,80
"default",5,35,40,2,496.32533652178194,240
"default",15,24,15,48,267.1420847213659,120
"default",10,21,0,35,179.43497011053512,90
"default",38,28,40,35,76.34825882235397,40
"default",20,13,41,30,290.7522804589478,140
"default",7,7,44,7,374.5236952359724,180
"default",11,34,17,40,92.08801274886837,40
"default",15,20,43,15,296.9516837525472,140
"default",20,7,4,4,171.20110544927036,80
"default",36,40,17,40,192.31179397261374,100
"default",40,26,20,27,208.9412546684797,100
"default",11,10,1,1,137.34962956310423,70
"normal",20,30,26,21,15.071637540245245,64.84204190514828
"default",12,40,40,14,386.74908524027325,190
"rich",30,15,15,42,46.78821638819885,6.772949717977816
"default",29,24,20,12,163.27751238547262,80
"default",18,20,24,25,79.04151646639457,40
"hurry",20,24,20,0,9.733977418824754,50
"rich",40,15,22,24,59.50273514151173,8.373862755785945
"default",41,14,15,10,268.1235217184573,130
"default",6,43,1,1,430.17197574145337,210
"budget",30,15,0,0,349.2546297896424,670.8203932499368
"default",42,12,12,10,309.9508306119043,150
"default",14,20,40,36,306.2636363729256,150
"default",39,29,47,3,284.45387003813033,140
"default",40,14,29,16,135.2635876065399,60
"budget",24,24,20,0,270.50681293518414,486.62100242385753
"default",10,19,13,20,42.805746138329155,20
"default",33,15,17,20,187.20850305533222,80
"default",21,31,10,15,206.2595626306496,100
"default",24,34,10,27,180.99038951897757,80
"default",24,22,28,18,69.01341941845382,30
"default",13,38,27,19,251.51222015675037,120
"default",20,16,24,25,104.65043017879599,50
"default",48,30,29,15,244.1145809453633,120
"default",30,22,10,15,235.3785334996636,110
"normal",40,15,27,27,17.080147448744256,54.63865300724683
"default",20,27,6,10,228.99905545693613,110
"default",12,24,22,26,110.379165217127,50
"default",35,23,30,30,96.14817407237987,40
"default",30,19,30,46,274.1880965622607,140
"default",40,11,34,40,306.4345231178032,150
"opportune",49,0,23,25,19.452229483150024,1170.7082619029632
"default",9,41,27,15,323.6015819845428,160
"default",23,25,20,10,169.24941136210103,80
"default",27,32,1,48,309.5390023437382,150
"default",40,34,3,3,493.1356092901106,240
"default",14,39,24,25,183.47692568486553,90
"default",30,25,40,1,269.74517251645113,130
"default",27,40,20,29,144.97079278024822,70
"default",22,22,22,13,96.21254883096711,40
"default",24,21,28,38,204.51885202150498,90
"default",17,39,40,36,235.8663186818899,120
"default",46,4,30,26,275.0631281092589,140
"default",43,10,44,8,25.5099402125965,10
"default",22,12,24,31,193.79416495338424,100
"default",10,29,11,10,202.85139753264676,100
"default",40,16,10,17,302.4139819359114,150
"default",24,31,16,40,131.2071630017955,60
"default",29,16,13,40,298.9470571886298,140
"default",17,40,20,20,211.0963177840089,100
"default",34,40,3,35,325.7178156393905,160
"rich",20,30,24,27,17.064920796153476,7.143205404600267
"default",1,10,20,14,197.641599076172,100
"default",36,15,34,21,75.06951025106146,30
"default",15,42,25,15,288.0771560433567,140
"default",25,36,30,40,67.29838851048663,30
"rich",20,20,40,19,17.129297443911366,10.613298921745022
"budget",10,20,20,0,251.8151583924778,447.21359549995793
"default",10,37,1,1,382.97179492328024,190
"default",15,48,20,25,244.44906935036644,120
"default",44,30,28,40,196.18925243805526,90
"normal",49,0,27,24,13.297918867472568,18.355023854182072
"default",2,47,29,15,425.3971144671101,210
"default",15,45,10,19,276.1708531455711,130
"default",3,35,40,20,406.96015761739926,200
"default",24,16,44,8,236.27240648820143,110
"default",44,15,35,22,128.1421993205339,60
"default",40,35,27,15,261.9892284395046,120
"default",20,19,19,10,97.56360092439552,50
"default",30,44,20,22,250.38691190801646,120
"rich",10,10,20,19,23.51851703203559,1.9221865386207155
"default",20,1,8,42,439.0183830246175,210
"default",20,40,4,10,352.02610772382775,170
"default",36,40,46,30,150.7996533237763,70
"default",14,24,22,18,101.50450578435513,50
"default",16,33,20,9,253.37729005155256,120
"default",20,21,45,30,275.9417423584511,130
"normal",24,35,27,27,24.604378469080483,7.09406158231908
"default",31,15,41,13,104.94686275901553,50
"rich",10,10,19,40,35.30127066802398,12.235439113678982
"budget",40,30,20,0,396.8091030949633,721.1102550927978
"default",20,8,10,33,273.2509619584508,130
"default",10,15,33,18,243.0355653139654,120
"default",14,40,10,17,236.95717527785698,120
"normal",30,24,26,26,19.55530609769274,16.57666038815833
"default",23,23,40,6,248.7893160569222,120
"default",44,44,12,34,349.3229069933457,170
"default",11,10,40,5,296.98271903042604,150
"default",40,36,40,21,167.08953567792443,80
"budget",24,15,0,0,329.45351637339456,566.0388679233962
"default",3,3,31,40,469.970257419032,230
"default",16,10,48,1,343.8621047415984,170
"rich",20,30,24,31,22.329639598341927,9.686664714943097
"default",40,21,2,2,451.88802345875513,210
"default",10,26,15,42,171.35890651836465,80
"default",22,17,44,7,260.86244090576827,120
"default",15,24,6,6,201.93908198273863,100
"default",47,3,20,6,277.2252531555,140
"default",24,18,9,9,181.57193676464772,90
"default",20,16,10,27,162.5012502462355,70
"default",38,40,24,34,169.48225350246068,80
"default",27,40,40,5,381.08418845444095,190
"default",23,34,24,22,138.11190387185184,60
"default",45,15,40,23,106.54909732823951,50
"default",24,23,40,40,234.6103198167547,120
"default",28,28,40,3,292.84660895687,140
"rich",10,35,21,19,38.3325343380505,13.84496192847094
"default",2,35,13,20,190.99794715001664,90
"default",38,15,9,41,392.1658424152593,190
"default",30,17,21,40,254.9252005389088,120
"normal",20,30,30,22,23.251912795578704,8.445022028030102
"default",20,19,42,15,226.60059989135502,110
"default",37,15,40,14,35.96472817814615,20
"default",19,20,12,37,216.3145985966093,90
"default",21,37,24,23,161.71288372079795,70
"default",23,25,14,39,168.9549472671996,80
"default",11,36,13,20,178.73105968538795,80
"default",21,19,18,24,64.94299216072767,30
"default",29,39,11,34,190.23401532196792,90
"default",10,25,31,16,238.25586657775304,110
"default",30,45,23,36,133.58999478831853,60
"hurry",24,24,20,0,2.415984985462833,50
"default",21,31,10,37,130.17628615015224,60
"default",15,41,27,24,211.63439725087255,100
"default",20,25,20,26,35.20030354599767,0
"hurry",24,24,20,0,6.004667696667914,50
"default",20,28,11,10,203.11843322029912,100
"default",8,42,7,10,323.32080672354994,160
"default",23,14,43,9,221.32749272938503,100
"default",42,15,27,38,278.2051591532795,140
"normal",10,35,24,25,29.74770495884973,105.53515069746688
"default",35,22,1,35,369.94393940057824,180
"default",43,10,20,2,244.41725131923354,120
"normal",24,24,25,24,35.96596585821385,2.8583619707882253
"default",14,39,30,44,180.25498607747554,80
"default",22,22,40,35,264.391759413062,110
"default",40,32,30,26,119.98767098198012,60
"default",14,10,2,35,295.518939074946,140
"default",15,10,19,10,43.5647009934098,20
"default",20,11,2,2,216.7794893140823,100
"default",17,40,30,44,139.10535283177828,70
"normal",40,15,24,31,47.36922092337292,189.423590516906
"default",20,12,29,40,298.6303985449491,150
"default",25,36,27,24,135.42876336712067,60
"default",18,10,29,31,239.3874858461282,120
"default",26,26,40,20,157.262131111079,80
"normal",15,40,28,28,26.849891553390925,40.86240945189757
"default",15,46,30,48,156.3347860918758,80
"normal",0,49,22,27,18.642439675820057,29.28123901660877
"default",1,35,20,19,248.9301338206691,120
"default",20,26,33,15,188.41639485171277,90
"default",26,15,46,15,201.69611475643774,100
"rich",20,10,15,44,34.777738968271464,9.039188705598974
"default",25,22,40,26,156.45263296296875,80
"default",21,19,3,35,243.43337701169403,120
"default",20,4,40,21,270.7532232891467,130
"default",48,30,45,30,37.224624754542134,20
"opportune",10,10,24,24,18.041176211092722,645.1244159998822
"default",24,33,21,37,60.046688950527525,20
"default",13,38,1,48,164.91416620667528,80
"default",10,29,22,26,129.29218200252876,60
"default",47,30,46,4,277.8950684538228,130
"default",10,21,22,32,171.35872921977213,80
"default",40,31,38,40,97.42075991518414,50
"default",16,24,29,40,208.15966284214235,100
"default",27,32,20,26,111.15927805703274,50
"default",34,20,10,29,260.76887644480433,130
"default",10,17,21,28,159.0190042954889,80
"default",30,42,2,35,295.66829127748696,140
"normal",15,49,23,23,51.581073122026154,162.2008016980913
"default",10,16,41,13,314.9627094820135,160
"default",10,36,24,28,170.78633871831522,80
"budget",24,35,0,0,464.23652733671497,848.7638069569177
"default",14,34,40,18,312.1321129982015,150
"default",48,1,40,6,98.39370522347144,50
"normal",30,15,24,25,32.239663031965,30.36502607206762
"default",36,15,40,39,254.6712349976441,120
"default",40,13,25,36,287.0007308312506,140
"default",8,10,10,35,255.61674385432602,130
"budget",30,30,20,0,372.601471149944,632.4555320336758
"normal",10,35,24,28,22.150339375384902,51.94515463625747
"default",20,6,27,24,196.6885517692449,100
"default",40,26,21,37,230.88052022063363,110
"default",35,23,49,15,175.75077159979193,80
"default",45,15,24,23,230.37906498063984,110
"normal",15,40,27,27,20.82964185679099,27.022252262947877
"default",22,32,20,13,199.02237758717328,100
"default",37,26,10,17,296.29361944270096,140
"default",6,6,20,9,147.30927469004834,70
"default",24,21,30,27,106.01522290100323,40
"default",30,21,15,10,198.70425889088565,90
"default",24,33,3,3,379.3492810984975,180
"random",40,15,42,42,35.621990475988326,445.8245933300042
"default",37,40,15,45,235.16361391323167,110
"default",40,7,22,32,319.1097552522848,150
"default",30,18,11,10,217.9007889782186,100
"default",24,31,10,17,203.26038696521076,100
"default",14,20,30,46,315.07609290676555,150
"default",19,31,40,22,236.16658169023762,110
"default",23,16,49,0,324.93696694415513,150
"default",43,9,37,15,89.19060369436761,40
"normal",24,24,26,26,36.07247048678258,9.867629536043825
"budget",30,40,0,0,566.1339633581975,1000.0
"default",25,23,22,26,60.45292778646633,20
"normal",24,24,24,26,31.623944420086396,12.126525308174381
"default",8,8,28,15,224.898117040778,110
"default",40,5,42,30,255.8189717861055,130
"normal",15,40,25,25,27.36340402174841,36.36231602048157
"hurry",24,24,20,0,9.121825658684124,50
"default",25,24,6,10,236.61430585507813,120
"random",30,49,40,11,52.800667610572724,397.53396625831033
"default",25,23,17,40,209.69411646841266,90
"default",2,35,20,10,309.3132093136429,150
"default",10,23,38,40,343.7277271118716,160
"default",40,27,16,40,279.4993556155394,140
"default",46,30,46,30,10.780653704554874,0
"default",11,36,1,35,109.5396845952416,50
"default",12,34,10,39,55.92656548043542,30
"default",29,39,40,12,297.0484672041523,150
"default",10,33,20,20,166.38984256719507,80
"default",40,16,8,8,334.26289542562176,160
"default",10,15,25,40,299.8168924030867,150
"default",4,45,25,24,300.9170578690226,150
"default",12,37,26,26,205.75766309511587,90
"rich",20,30,21,40,38.59346003379622,4.533790293459114
"default",17,32,33,40,184.31817893777892,90
"hurry",15,40,0,0,18.693838784850417,50
"default",29,40,30,22,187.06510329689,90
"default",20,13,24,30,195.14518699306086,90
"default",10,25,16,39,158.3335670336932,80
"rich",10,35,40,13,59.634039629782364,1.4318890282828152
"default",41,13,10,38,400.03285960217806,200
"default",40,37,10,22,349.05763376275326,170
"default",20,22,30,25,108.61974878281382,50
"default",9,9,29,39,364.8919093956532,180
"default",20,16,37,26,200.2678231106928,100
"budget",24,24,20,0,321.8419530365634,486.62100242385753
"default",40,28,40,22,77.2639450794134,30
"random",24,15,37,40,48.43851453408934,207.42917758490046
"default",40,36,40,6,301.6365386210865,150
"hurry",10,40,0,0,23.397712721199877,50
"default",38,27,10,32,287.35585020458535,140
"budget",40,30,20,0,422.5359918841531,721.1102550927978
"default",40,31,24,29,171.5171391160215,80
"default",40,12,42,30,187.81211288844042,90
"default",44,15,16,39,374.06342242825394,180
"default",25,22,8,35,215.22483617320157,110
"default",15,44,42,15,399.5135106999635,200
"default",5,10,6,6,68.07949977635333,20
"default",20,3,20,17,153.58696360501588,70
"normal",20,30,26,26,10.757038459126228,8.76877008541065
"default",20,25,35,23,161.0023047629625,80
"default",25,25,15,40,190.4337477828597,90
"default",21,29,9,9,240.5677637739329,120
"default",20,5,9,41,384.8990089306376,190
"default",48,1,21,11,290.95103824437126,140
"default",22,24,12,37,167.35226595896174,80
"default",22,32,17,10,260.8696100941062,110
"default",17,20,1,48,327.8054237213812,160
"default",17,10,9,35,270.0085158415577,130
"default",20,17,19,31,147.31538321719128,70
"default",22,33,30,46,157.09622460784934,80
"default",27,19,10,31,222.98537077871254,100
"opportune",49,30,22,26,17.340100808699155,462.6079538771835
"default",11,20,29,39,270.1686789242685,130
"default",24,31,11,20,182.92725572191645,90
"default",3,35,40,34,381.45884091313565,190
"default",19,24,40,1,322.0144671212617,160
"default",34,15,40,12,73.395717399521,30
"default",11,24,10,14,109.85168392600728,50
"default",10,31,22,40,157.13525549036626,80
"default",24,32,20,13,203.09389715681172,100
"default",39,40,44,15,266.01447933917115,130
"default",29,15,20,4,161.12168173254696,70
"default",26,24,20,40,180.35077318514485,90
"normal",40,15,28,24,35.725511689483774,31.293779355398954
"default",10,39,40,22,349.018351336833,170
"default",10,16,40,19,302.9566440932574,150
"default",20,11,14,39,291.14416628665697,140
"default",16,40,40,38,245.00539649421268,120
"default",28,18,7,10,230.96662508770152,110
"rich",20,30,44,15,54.84814176314926,7.066035005357666
"default",20,7,2,35,338.067734798929,170
"default",30,47,27,20,276.1147448522595,140
"default",7,42,24,17,309.82843803010604,150
"default",37,15,20,3,215.50165356599396,100
"default",30,18,34,20,52.95273523055589,20
"normal",10,35,25,25,30.716338816096425,38.42159525037903
"default",20,6,0,49,486.23947808641446,240
"default",40,11,38,28,182.13245127575073,90
"default",10,13,30,26,245.82114963581907,120
"default",5,5,40,15,373.7267449986388,180
"default",20,27,17,20,89.88214004017686,40
"default",46,30,10,33,377.4243638812653,180
"default",4,35,10,34,66.42797266724077,30
"random",15,40,40,39,48.4438847563327,350.7881945138484
"default",38,15,9,9,306.09795471499365,150
"default",12,37,35,15,320.8769115032926,160
"default",8,10,43,15,355.41183465968606,180
"normal",10,35,24,27,11.017188783434054,37.8094422432582
"default",12,20,43,43,391.5298694436119,190
"default",27,15,4,45,386.41375680038215,190
"default",3,46,18,39,177.4655429670488,80
"default",20,26,8,42,217.57861563385842,100
"default",16,24,39,29,255.28815525023887,120
"default",1,1,0,49,485.4882279739084,240
"default",34,20,23,24,127.12165834685108,60
"hurry",49,49,20,0,6.778267914065782,50
"normal",20,10,27,24,41.731508025279126,33.114008439879804
"budget",49,15,20,0,393.5428314691093,652.9931086925803
"default",23,14,40,40,321.2492105452595,160
"default",40,5,2,2,387.1522171343561,190
"default",11,34,24,21,187.95634345812283,90
"default",33,40,30,15,255.86454361130058,130
"default",32,17,37,25,103.55664905152149,50
"default",27,24,11,36,213.8248035079805,100
"normal",10,10,27,27,27.542410027937184,42.87347930604305
"hurry",20,30,0,0,23.156579386567362,50
"budget",15,40,0,0,489.23276811356834,854.4003745317531
"rich",10,35,20,38,18.752098149079547,4.796323540699799
"default",30,20,16,40,246.04411622252323,120
"normal",20,20,28,28,39.55758643635336,9.138854498083695
"default",40,6,14,10,291.2332176706512,130
"rich",20,24,12,40,15.999345871944834,5.499474770152572
"default",29,31,8,8,311.71902899244645,160
"default",39,15,7,7,338.01550998317396,160
"default",25,15,40,30,218.86335925091532,110
"normal",40,0,24,28,33.287113711399726,37.6912159263939
"default",1,10,26,37,381.5809542761898,180
"normal",30,24,27,24,24.595310258597976,11.877130735097287
"default",24,23,20,1,227.8514596597593,110
"normal",24,35,26,26,47.11991150731856,27.10904147461178
"normal",20,10,27,27,23.67348244856675,96.31247868726507
"default",14,34,35,15,290.9762501807791,140
"default",10,32,10,32,14.111208458595446,0
"normal",40,15,26,26,46.2673956005772,106.96850512545335
"normal",20,20,30,26,26.38469072100405,49.32250099393822
"default",39,29,2,2,460.86166178298146,230
"default",23,25,12,34,149.9429441731675,70
"default",40,7,26,37,341.8561048552041,170
"default",13,40,41,13,392.9311042822846,190
"default",10,12,24,33,271.15558186364154,130
"default",29,24,21,19,103.55140966053439,50
"default",15,10,40,12,259.3909862895194,130
"normal",24,35,24,28,31.019482166262435,57.838445435314114
"default",17,32,15,47,156.23598230513036,80
"default",42,11,30,47,387.0771355427002,190
"default",18,10,40,32,314.0242647333591,160
"hurry",49,49,20,0,21.27407737795021,50
"default",12,24,21,11,163.7718282164887,80
"default",40,29,40,39,131.1246724217153,50
"default",11,24,21,19,125.52946441929848,60
"default",30,23,1,10,321.0267485048874,160
"default",40,9,15,33,367.0940682335375,170
"default",40,17,26,21,150.24300522330805,70
"default",47,3,42,42,404.4478000408331,200
"default",11,10,46,15,369.70074473063585,180
"default",38,28,47,30,126.24466722905294,50
"default",40,34,40,17,184.2875807126199,80
"default",40,2,24,23,273.01320088694354,130
"default",20,23,24,22,45.986317194618174,20
"default",16,33,29,15,243.30425124985877,110
"default",22,27,5,5,290.2280531809563,140
"default",45,30,28,32,179.86719775983025,90
"budget",24,35,0,0,477.1874991032786,848.7638069569177
"default",32,15,48,15,178.7866321708259,80
"default",24,25,24,32,72.81430453788852,40
"default",2,10,20,29,265.81452140765856,130
"default",21,37,11,10,304.7618043906849,140
"budget",24,24,20,0,269.3194171677869,486.62100242385753
"default",10,33,28,28,198.16454564633364,90
"rich",40,15,42,15,51.51004907443042,0.10441738285724769
"default",25,24,20,3,254.90957992253738,110
"rich",10,10,15,44,32.048143316933945,4.526993129290905
"default",21,19,24,29,108.62528019775677,50
"default",24,27,10,17,174.6110268361946,90
"opportune",40,15,24,26,16.159363722238226,524.8942346870401
